video_id,text,label,title
A2TLW0WBLow,shape songs nursery rhymes super simple songs shape songs nursery rhymes super simple songs shape songs nursery rhymes super simple songs get super simple app learn shapes these super simple songs plus,Educational,Shape Songs + More | Nursery Rhymes | Super Simple Songs
kVU81onv6Uw,baby shape board learn shapes amp colors baby shape board learn shapes amp colors baby shape board learn shapes amp colors let learn colors shapes baby john get glue glitter ready craft time little angel diy join us,Educational,Baby Shape Board! 🔵🔶🟨 Learn Shapes &amp; Colors!
9_WBQISVHnw,best learning video toddlers learn colors crayon surprises best learning video toddlers learn colors crayon surprises best learning video toddlers learn colors crayon surprises best learning video toddlers learn colors crayon surprises preschool learning video kids teach kids colors,Educational,Best Learning Video for Toddlers Learn Colors with Crayon Surprises!
wSSlwtED2Yg,abc phonics song cocomelon nursery rhymes amp kids songs abc phonics song cocomelon nursery rhymes amp kids songs abc phonics song cocomelon nursery rhymes amp kids songs sing along phonics song learn sounds letters alphabet make,Educational,ABC Phonics Song | CoComelon Nursery Rhymes &amp; Kids Songs
50SqWU6yEK0,abc phonics song letter sounds peppa pig abc phonics song children kids songs abc phonics song letter sounds peppa pig abc phonics song children kids songs abc phonics song letter sounds peppa pig abc phonics song children kids songs phonics song fun way teach kids sounds alphabet sing along enjoy educational song first,Educational,ABC Phonics Song | Letter Sounds with Peppa Pig | ABC Phonics Song for Children | Kids Songs
ChqnN3cKzXQ,abc phonics chant children sounds actions abc phonics chant children sounds actions abc phonics chant children sounds actions phonics chant picture letter designed help children learn sounds letters english,Educational,ABC Phonics Chant for Children  |  Sounds and Actions from A to Z
R2frjzrC5Jg,learn phonics song children official video alphabet song letter sounds signing babies learn phonics song children official video alphabet song letter sounds signing babies learn phonics song children official video alphabet song letter sounds signing babies learn letter sounds english alphabet sign language phonics pictures letter sound american,Educational,Learn Phonics Song for Children (Official Video) Alphabet Song | Letter Sounds | Signing for babies
IPr_Ay-7aT0,phonics song preschool learning videos children songs phonics song preschool learning videos children songs phonics song preschool learning videos children songs bob sing along home various popular karaoke nursery rhymes educate entertain toddlers through music story telling,Educational,The Phonics Song + More Preschool Learning Videos And Children Songs
csbbViClPp0,phonics animals song learn abc alphabet animals kids phonics animals song learn abc alphabet animals kids phonics animals song learn abc alphabet animals kids alphabet animals song learn abc alphabet animals song kids education abc alphabet phonics nursery rhyme abc,Educational,Phonics Animals Song | Learn ABC Alphabet with Animals for Kids
AEKIV5JG3HQ,animal phonics song learn abcs kids alphabet songs animal phonics song learn abcs kids alphabet songs animal phonics song learn abcs kids alphabet songs animal alphabet learn letters alphabet phonics sounds wild assortment animals say phonics,Educational,Animal Phonics Song 🐊 Learn the ABCs - Kids Alphabet Songs
lJ7HkZhzIsI,abc phonics song letter sounds peppa pig abc phonics song children kids songs abc phonics song letter sounds peppa pig abc phonics song children kids songs abc phonics song letter sounds peppa pig abc phonics song children kids songs phonics song fun way teach kids sounds alphabet sing along enjoy educational song first,Educational,ABC Phonics Song | Letter Sounds with Peppa Pig | ABC Phonics Song for Children | Kids Songs
dkvvkaPzm7w,phonics song two words chuchu tv nursery rhymes amp toddler videos two hours collection phonics song two words chuchu tv nursery rhymes amp toddler videos two hours collection phonics song two words chuchu tv nursery rhymes amp toddler videos two hours collection help us hit subscribe now get cute baby taku toy bestie,Educational,Phonics Song with Two Words + More ChuChu TV Nursery Rhymes &amp; Toddler Videos - Two Hours Collection
pDoUeQ26EDU,phonics song abc song abc supermarket nursery rhymes amp kids songs yes neo phonics song abc song abc supermarket nursery rhymes amp kids songs yes neo phonics song abc song abc supermarket nursery rhymes amp kids songs yes neo let find abcs supermarket neo apple lyrics go go go go go phonics market yay,Educational,"Phonics Song, ABC Song | ABC in the Supermarket | Nursery Rhymes &amp; Kids Songs | Yes! Neo"
ZA9DTkaR6ao,letter sounds phonics song youtube plus learning songs kids letter sounds phonics song youtube plus learning songs kids letter sounds phonics song youtube plus learning songs kids learn letter sounds youtube phonics song preschoolers kids toddlers plus learning songs kids,Educational,Letter Sounds Phonics Song YouTube Plus More Learning Songs for Kids
qh5ieCqMCRk,alphabet song phonics song alphabet song phonics song alphabet song phonics song,Educational,Alphabet Song | Phonics Song
VxBEmaaSh1c,one syllable words phonics kids learn read alphablocks one syllable words phonics kids learn read alphablocks one syllable words phonics kids learn read alphablocks learning one syllable words next steps red level alphablocks living letters discover whenever,Educational,One Syllable Words | Phonics for Kids - Learn To Read | Alphablocks
GQElQvOowMQ,abc song kiddos learn phonics song tiny tots abc shapes learning abc song kiddos learn phonics song tiny tots abc shapes learning abc song kiddos learn phonics song tiny tots abc shapes learning abc english songs abc junior junction abc song shapes song numbers song colour songs phonics,Educational,ABC Song / Kiddos Learn Phonics Song / Tiny Tots / ABC / Shapes Learning
2K4o11uxhs0,abc phonics song nursery rhymes amp kids songs abcs learn cocomelon abc phonics song nursery rhymes amp kids songs abcs learn cocomelon abc phonics song nursery rhymes amp kids songs abcs learn cocomelon sing along phonics song learn sounds letters alphabet make welcome learn abc,Educational,ABC Phonics Song + More Nursery Rhymes &amp; Kids Songs - ABCs and 123s | Learn with CoComelon
hq3yfQnllfQ,phonics song two words apple abc alphabet songs sounds children phonics song two words apple abc alphabet songs sounds children phonics song two words apple abc alphabet songs sounds children help us hit subscribe now get cute baby taku toy bestie,Educational,Phonics Song with TWO Words - A For Apple - ABC Alphabet Songs with Sounds for Children
mDY5BTyeQMs,right vs wrong way teach letters shorts right vs wrong way teach letters shorts right vs wrong way teach letters shorts don get me wrong every child need know letter names starting letter sounds first help get them reading,Educational,The Right vs. Wrong Way to Teach Letters #shorts
K0GujQE6Jqc,abc phonics song apple learning videos amp kids music abc phonics song apple learning videos amp kids music abc phonics song apple learning videos amp kids music welcome bob train magic learning comes alive join us whimsical journey filled educational,Educational,ABC Phonics Song - A for Apple + More Learning Videos &amp; Kids Music
bNg-ZQligKQ,abc phonics song abc phonics song abc phonics song credits melody lyrics ja hae oh musical arrangement sound mixing josh grimley animation ellie hatzitolios subscribe,Educational,ABC Phonics Song
jiEv6VTDt5c,learn read letter word letter sound phonics kids learn read letter word letter sound phonics kids learn read letter word letter sound phonics kids greetings kiddos around world today kiddos world tv miss teach easily read letter words using,Educational,Learn to Read - 3-Letter Word - Letter Sound - Phonics for Kids
yc0GQ0tL0FE,abc song babies amp kids learn phonics amp letters fun music abc song babies amp kids learn phonics amp letters fun music abc song babies amp kids learn phonics amp letters fun music abc song babies kids learn phonics letters fun music sing along learn abcs fun,Educational,ABC Song for Babies &amp; Kids 🎤 | Learn Phonics &amp; Letters with Fun Music
FjtyU_KNits,learn alphabet sounds yakka dee cbeebies phonics learn alphabet sounds yakka dee cbeebies phonics learn alphabet sounds yakka dee cbeebies phonics watch cbeebies full episodes bbc iplayer subscribe cbeebies youtube channel,Educational,Learn the Alphabet Sounds with Yakka Dee - A-L | CBeebies #phonics
ycPaP_aONjE,preschool reading lessons letter blending sight words abc phonics lotty learns preschool reading lessons letter blending sight words abc phonics lotty learns preschool reading lessons letter blending sight words abc phonics lotty learns little preschoolers learn read lotty friends kids learning compilation perfect learning abc,Educational,Preschool Reading Lessons- Letter Blending | Sight Words | ABC Phonics | LOTTY LEARNS
s7LjGDcXqcs,awesome alphabet phonics kids learn read alphablocks awesome alphabet phonics kids learn read alphablocks awesome alphabet phonics kids learn read alphablocks alphablocks awesome alphabet come learn read spell alphablocks make phonetic,Educational,Awesome Alphabet | Phonics for Kids - Learn To Read | Alphablocks
XUvlnKMSVDQ,meet phonics letter sounds free preschool prep company meet phonics letter sounds free preschool prep company meet phonics letter sounds free preschool prep company purchase books dvds here children loved learning recognize letter,Educational,Meet the Phonics - Letter Sounds (FREE) | Preschool Prep Company
