video_id,text,label,title,trust_level
8ZTlCqs_Pdw,sunny bunnies bunny blast playset unboxing toy unboxing videos kids sunny bunnies bunny blast playset unboxing toy unboxing videos kids sunny bunnies bunny blast playset unboxing toy unboxing videos kids toys available now north america australia information france amazon fr,Overstimulating,SUNNY BUNNIES | Bunny Blast Playset Unboxing | Toy Unboxing Videos For Kids,auto_labeled
ybt2jhCQ3lA,color color mixing rainbow colors kids vocabulary english educational video color color mixing rainbow colors kids vocabulary english educational video color color mixing rainbow colors kids vocabulary english educational video english singsing esl program kids esl learners learning english english study english kids english animation english cartoon english story kids animation english educational video english education kids education esl education esl efl kids vocabulary kids word vocabulary words kids words esl vocabulary esl vocab kids vocab english vocab english words color color mixing mixture color rainbow rainbow colors colour english singsing esl program kids esl learners learning english english study english kids english animation english cartoon english story kids animation english educational video english education kids education esl education esl efl kids vocabulary kids word vocabulary words kids words esl vocabulary esl vocab kids vocab english vocab english words color color mixing mixture color rainbow rainbow colors colour kids vocabulary color colour color mixing rainbow colors learn english kids english educational video kids vocabulary category been grouped thematically hope enjoy studying channel videos fun subscri,Educational,Color (color mixing & rainbow colors) - Kids vocabulary - English educational video,handpicked
V5qJlxPgHU0,spend productive morning life me morningroutine morning thatgirl spend productive morning life me morningroutine morning thatgirl spend productive morning life me morningroutine morning thatgirl,Neutral,spend a productive morning in my life w me ✨🍵💗 #morningroutine #morning #thatgirl,handpicked
XqZsoesa55w,baby shark dance babyshark most viewed video animal songs pinkfong songs children baby shark dance babyshark most viewed video animal songs pinkfong songs children baby shark dance babyshark most viewed video animal songs pinkfong songs children baby shark baby shark dance baby shark song cute dance children dance kids baby shark challenge pinkfong family kids toddlers babies videos kids education videos kids kids videos kids animation songs songs kids songs children kids app nursery rhymes baby shark kids baby shark remix shark song tibur beb original bebe tiburon most viewed video shark family play baby shark play baby shark youtube baby baby shark baby shark dance baby shark song cute dance children dance kids baby shark challenge pinkfong family kids toddlers babies videos kids education videos kids kids videos kids animation songs songs kids songs children kids app nursery rhymes baby shark kids baby shark remix shark song tibur beb original bebe tiburon most viewed video shark family play baby shark play baby shark youtube baby subscribe watch new videos uploaded every week new channel subscribe bebefinn nursery rhymes kids songs watch baby sh,Overstimulating,Baby Shark Dance | #babyshark Most Viewed Video | Animal Songs | PINKFONG Songs for Children,handpicked
M4GhWt3vhQ8,wants play baby shark bubble blaster get baby shark toys amazon now wants play baby shark bubble blaster get baby shark toys amazon now wants play baby shark bubble blaster get baby shark toys amazon now get baby shark toys now amazon link subscribe bebefinn,Overstimulating,Who wants to play with Baby Shark Bubble Blaster? Get your Baby Shark Toys at Amazon Now!,manually_labeled
Xr9aRsPETlQ,bake baby shark family cookies fasterandfaster bake baby shark family cookies fasterandfaster bake baby shark family cookies fasterandfaster babies baby baby shark baby shark challenge baby shark dance baby shark kids baby shark remix baby shark song cartoon cartoon carttoon collaboration dance kids family fun song kids kids animation kids education kids shorts kids video kpop kpop remix nursery rhymes pinkfong play baby shark shark song shorts kids songs songs children songs kids toddlers videos videos kids babies baby baby shark baby shark challenge baby shark dance baby shark kids baby shark remix baby shark song cartoon cartoon carttoon collaboration dance kids family fun song kids kids animation kids education kids shorts kids video kpop kpop remix nursery rhymes pinkfong play baby shark shark song shorts kids songs songs children songs kids toddlers videos videos kids watching bake baby shark family educational interactive series prepared pinkfong subscribe pinkfong baby shark official youtube channel now new videos every week,Overstimulating,Bake with Baby Shark Family 🍪 #cookies #fasterandfaster,handpicked
DjNPLbYednI,skip counting rap song dance times tables skip counting rap song dance times tables skip counting rap song dance times tables cordially invited come check growing library award winning math video animations thank watching skip counting song times table song kids here,Educational,Skip Counting by 4 Rap Song | Dance the 4 Times Tables,handpicked
GCkih9VMrSo,horse facts kids learn horses children horse information kiddopedia horse facts kids learn horses children horse information kiddopedia horse facts kids learn horses children horse information kiddopedia horses kids horses children horse facts horse facts kids horse information learn horses learn horses kids learn horses children horses stable horse galloping horses kids learning materials facts animals horse arabian horse friesian horse horse jumping baby horse called kids horse fun facts horses female horse called male horse called kiddopedia farm animals horses kids horses children horse facts horse facts kids horse information learn horses learn horses kids learn horses children horses stable horse galloping horses kids learning materials facts animals horse arabian horse friesian horse horse jumping baby horse called kids horse fun facts horses female horse called male horse called kiddopedia farm animals horse information horse facts kids video kiddopedia video aimed children learn horses fast horses run baby horse called horses wild animals let us learn horses subscribe kiddopedia channel videos,Neutral,Horse Facts for Kids - Learn about horses for children & horse information | Kiddopedia,handpicked
wokA49B0Clk,everything eat normal day shorts everything eat normal day shorts everything eat normal day shorts food eat eating hungry asmr satisfying mukbang expensive cheap crazy funny comedy laugh lol health healthy food eat eating hungry asmr satisfying mukbang expensive cheap crazy funny comedy laugh lol health healthy instagram tommywinkler snapchat tommy twitter tommy winkler tiktok tommywinkler merch link tommywinkler com,Neutral,Everything I eat in a normal day! #shorts,handpicked
s-S7ILkIOxg,police car songs heroes action appmink nurseryrhymes kidssong cartoon kids police car songs heroes action appmink nurseryrhymes kidssong cartoon kids police car songs heroes action appmink nurseryrhymes kidssong cartoon kids join us celebrate bravery heroism police officers while singing along fun tunes subscribe appmink,Educational,🚓 Police Car Songs! Heroes in Action! 🚨 #appmink #nurseryrhymes #kidssong #cartoon #kids,manually_labeled
oqUBNf8NCNQ,jannie ellie catch animals house jannie ellie catch animals house jannie ellie catch animals house jannie ellie toys colors pretend play animal adventure farm animals teamwork kids helping others kids learning family fun kids imagination jannie ellie adventure jannie ellie toys colors pretend play animal adventure farm animals teamwork kids helping others kids learning family fun kids imagination jannie ellie adventure jannie ellie accidentally release bunch farm animals house wild bull chase silly sheep bouncing auntie everything turns big funny mess girls stay calm listen carefully work together catch animals send them back home,Overstimulating,Jannie & Ellie Catch Animals in the House,handpicked
