video_id,title,description,tags,channel,query_used,label,trust_level
5rIgQYjB6u0,The Monster and the Missing Cookies: Learn English (IND) with subtitles- Story for Children & Adults,"A monster is stealing Rara's favorite cookies! To get them back, she'll have to travel through a fantastic forest with swamps, pom-pom hills, lava lakes, and a tall tower made of stone.

Get our FREE App for Android: https://bit.ly/2oAUev9 and for iOS: https://apple.co/2Isv5th

Subscribe for new videos every week!: https://www.youtube.com/user/bookboxinc/?
sub_confirmation=1
More English (IND) AniBooks: https://www.youtube.com/playlist?list=PL1ECF842014D455FD

The Monster and the Missing Cookies",readalong animation bookbox child children kids language learn read stories captions subtitles cartoon fun lessons tutorial audio books parents school family teacher education reading Monster Cookies Rara Monster and the Missing Cookies Fantastic Forest Children stories in English (IND) Learn English (IND),bookboxinc,handpicked_educational,Educational,handpicked
WXHWUj9QlTc,Counting 1 to 5 for Toddlers | Baby Speech &amp; Sign Language,"Learn how to count from 1 to 5 with your toddler in this fun, engaging video! This simple counting lesson is perfect for toddlers, ...",,Camp Jasmine - Kids Songs & Toddler Learning,kids educational videos,Educational,auto_labeled
7PoTgCoYxC0,Grace Pretend Play with &quot;3&quot; Rainbocorns Sequin Plush Surprise Eggs Unboxing Toy | Toy Review,"Here comes Next! Grace Loves this Rainbocorns mini, She've got ""3"" More! Unboxing Qute Rainbocorns Toy Review with Grace.",,Grace and Lucas,surprise eggs unboxing kids,Overstimulating,manually_labeled
O8389suK0JY,Learn at the Harbour | Sea Animal Names for Kids: Jellyfish Shark Horseshoe Crab Hammerhead Shrimp,"Say and repeat the names of each animal for babies, toddlers, preschoolers, kindergarteners, kids. This video supports language, ...",,Ed bot TV,kids educational videos,Educational,manually_labeled
4NkNrGwqsiE,Learn Shapes &amp; Numbers Wooden Slider Tumbling Toys | Preschool Kids Learning 3D Educational Toddler,Watch Learn Shapes & Numbers Wooden Slider Tumbling Toys | Preschool Kids Learning 3D Educational Toddler. #learnshapes ...,,Super Crazy Kids,kids educational videos,Educational,manually_labeled
anXJlnndYZs,ChuChu TV Classics – Jack in the Box - Learn Farm Animals with ChuChu TV Surprise Eggs For Kids,Help us hit 100M! Subscribe now - https://www.youtube.com/ChuChuTV?sub_confirmation=1 Get the cute Baby Taku's Toy Bestie ...,,ChuChu TV Nursery Rhymes & Kids Songs,surprise eggs unboxing kids,Overstimulating,manually_labeled
AEwzL5n1jRg,🕵️‍♂️ Sherlock Holmes and the Mystery of Great ELA Lessons | Khan Academy,"Can you crack the case? 🕵️‍♀️
Khan Academy’s ELA courses help students strengthen their reading, writing, and critical thinking skills — completely free.

Explore engaging lessons and stories that make learning feel like an adventure.
Start your ELA journey today → https://www.khanacademy.org/ela",online learning online class video class video tutorial online education,Khan Academy,handpicked_educational,Educational,handpicked
NhVI746or1o,Bingo Went Over The Mountain | Nursery Rhymes &amp; Kids Songs | Happy Tots #nurseryrhymes #toddlersongs,Subscribe Happy Tots For New Kids Songs Every Week ▻▻ https://www.youtube.com/@happy_tots Popular Preschool Nursery ...,,Happy Tots - Nursery Rhymes and Kids Songs,children cartoon episodes,Neutral,auto_labeled
RIJ4MTjQfFo,Best Bedtime Songs 😴 | Lullabies for Babies and Toddlers | Super Simple Songs,Get the Super Simple App! ▻ http://bit.ly/TheSuperSimpleApp Relax before bed with lullaby songs. This calming compilation ...,,Super Simple Songs - Kids Songs,nursery rhymes for toddlers,Neutral,auto_labeled
wiGEEJLLKd8,Number Song 10-20 | Counting from 10-20 | The Singing Walrus,"Subscribe to our website for $3.99 USD monthly / $39.99 USD yearly! Watch all of our videos ad free, plus weekly printables and more: 
https://www.thesingingwalrus.com/

The Singing Walrus presents ""Let's Count From 10 - 20"", the second numbers song of a series dedicated to preschool and kindergarten kids, or young ESL students. 

""Let's Count From 10 - 20"" makes it easy for children to learn numbers and basic counting skills. The song is structured in an intuitive call and response format, so t",counting 10-20 numbers 11-20 song for children let's count from 10 to 20 numbers 10-20 numbers 10 to 20 11 to 20 numbers song counting from 10 to 20 number song 10-20 numbers from 10 to 20 11-20 number song numbers 10-20 song counting 10 to 20 count from 10 to 20 영어숫자송 숫자송 영어 count 10 to 20 10 to 20 song numbers 11-20 10 to 20 numbers for children numbers song counting songs counting song the singing walrus number song singing walrus,The Singing Walrus - English Songs For Kids,handpicked_educational,Educational,handpicked
L5uHNvOM5Hw,Super Slides! - 3 to 4 | Learn to Count for Kids | Number Cartoon | Numberblocks #short,"Wee! Watch numberblocks Three to Four slide down the rainbow slide and learn how to count!


For more, download the official Numberblocks apps;
Meet the Numberblocks - https://onelink.to/spzumk
Numberblocks Card Fun - https://onelink.to/wz9er9
Numberblocks World - https://onelink.to/8fzh7d
Numberblocks Hide and Seek - https://onelink.to/dy7jjp
NB Bedtime Stories - https://onelink.to/3w7nmk

Official website;
https://www.learningblocks.tv/numberblocks/home

As seen on CBeebies! Watch Numberblocks",number blocks numberblocks learn to count learn maths maths for kids learning cartoons for kids cartoons for kids basic maths sums for kids easy sums numbers for kids count to ten count to five #12345 kids numbers kindergarten nusery super slides part 2 3 to 4 three to four 123 counting numbers number blocks toy for kids fun toys colourful maths rainbow slide short shorts shorts for kids viral popular,Numberblocks,handpicked_educational,Educational,handpicked
Xjzzu4ZwCe8,If You Are Happy + More Nursery Rhymes &amp; Baby Songs - Kidsberry,Watch our latest Compilation and enjoy with Jinnie and Johny and learn the most popular nursery rhymes Subscribe for more ...,,Kidsberry - Nursery Rhymes ♫,nursery rhymes for toddlers,Neutral,auto_labeled
uPZ6BgKCjhM,✋ Spooky Finger Family | Learn to Count with Zombie Sharks | Pinkfong Official,"You're watching ""✋ Spooky Finger Family"", an educational and interactive series prepared to you by Pinkfong!

Subscribe Pinkfong Baby Shark Official YouTube channel NOW: https://www.youtube.com/@Pinkfong?sub_confirmation=1

🎥 NEW videos EVERY WEEK:
https://www.youtube.com/playlist?list=PLQiKLJnked47CjZv_84RL77ebulATg9F7

📺 Perfect for TV Time! | Watch 60+ Minutes of Kids' Favorite Compilations  :
https://www.youtube.com/playlist?list=PLQiKLJnked46N8w7-Y2ns6zLDd7G9SzhN

Trending🔥 All-Time Favorit",babies baby baby shark baby shark challenge baby shark dance baby shark for kids baby shark remix baby shark song cartoon cartoon carttoon collaboration dance for kids family fun song kids kids animation kids education kids shorts kids video kpop kpop remix nursery rhymes pinkfong play baby shark shark song shorts for kids songs songs for children songs for kids toddlers videos videos for kids,Baby Shark - Pinkfong Kids’ Songs & Stories,handpicked_overstimulating,Overstimulating,handpicked
pMeKIAEpWxw,Christmas Special | A Cosmic Kids Yoga Adventure!,A special Cosmic Kids yoga adventure for the Holidays! We go to the North Pole in search of Santa! Watch our videos ad-free ...,,Cosmic Kids Yoga,kids yoga and exercise,Educational,manually_labeled
HyqzIqTYPY4,Car toys surprise eggs truck cars and Poli play,"Let's play with cars and Robocar Poli with surprise eggs toys Enjoy and subscribe, thanks - Toypudding.",,ToyPuddingTV,surprise eggs unboxing kids,Overstimulating,auto_labeled
kzxetZaAEBA,Breaking glass bottle ⚠️🔥 Crushing Crunchy & Soft Things #asmr #shorts #asmrsound #satisfyingvideo,Breaking glass bottle ⚠️🔥 Crushing Crunchy & Soft Things #asmr #shorts #asmrsound #satisfyingvideo,satisfying video bottle breaking breaking glass bottles crushing crunchy bottle breaking video satisfying video relaxing satisfying video glass broken video asmr crushing things satisfying asmr,Lemon,handpicked_overstimulating,Overstimulating,handpicked
qIGRZS-YMWo,Yoga For Kids - The Sun Salutation,Educational and fun video where your child can practice the Sun Salutation with our Yoga for kids activity. The purpose of this ...,,Smile and Learn - English,kids yoga and exercise,Educational,manually_labeled
Wlf1T5nrO50,The Bread - Animated Short Film by GULU,Please SUBSCRIBE us for more videos : https://www.youtube.com/c/GULUAnimation ...,,GULU Animation,animated stories for kids,Neutral,auto_labeled
C4qHVWbbTGM,LARVA - FOOD FRENZY | Cartoon Movie | Cartoons | Comics | Larva Cartoon | LARVA Official,"⏩⏩⏩ SUBSCRIBE to LARVA: http://www.youtube.com/channel/UCph-WGR0oCbJDpaWmNHb5zg?sub_confirmation=1

🐌 SEASON 1 - Storm Drain 🐌
Red and Yellow, two strange Larva who live underneath a storm drain, encounter many surprises which fall from the outside world to their underground universe. For these two wriggly friends, anything is a good excuse for fun. See the world from Red and Yellow’s point of view, and experience what a dangerous and exciting place the world can be for such small friends.

🐌 SE",larva larva official tuba larva 2016 larva season 4 larva 2016 full movie larva song larva tuba larva full movie larva animation larva cartoon larva cartoon 2016 larva compilation larva episodes larva english full episodes larva english larva full episode larva funny larva hd larva rangers larva netflix larva island larva 2019 larva new york lava lavra larva 2017 larva 2017 movie larva island full episodes,Larva TUBA,handpicked_overstimulating,Overstimulating,handpicked
_2yM8MM9qNs,Peppa Pig Learns How To Make Pancakes! 🐷🥞 | @PeppaPigOfficial,ExpectingPigChanges #Peppa #PeppaPig #PeppaPigEnglish Celebrate Pancake day with Peppa Pig and family! ❤️ Watch ...,,Peppa Pig - Official Channel,kids fast cartoon compilation,Overstimulating,auto_labeled
eUIQcEo9Gws,Blippi&#39;s Gravity Challenge | Velocity Race Science Experiment for Kids | Educational Videos for Kids,"Join Blippi for a fast and fun science adventure! In this exciting educational video, Blippi explores the wonders of gravity, ...",,Blippi - Educational Videos for Kids,kids science experiments,Educational,auto_labeled
2gGCs0q7Kis,❤️ The Best Moments of Togetherness - Happy Hanukkah | Learn to Read and Spell | Alphablocks,"This Hanukkah, celebrate moments of togetherness with the Alphablocks and your family. 

#alphablocks #spellingforkids #readingforkids #phoneticsforkids #phonics #phonetics #awesomealphabet #alphabet #hanukkah #happyholidays #festiveseason #togetherness 

Subscribe for more Alphablocks Content: https://www.youtube.com/c/officialalphablocks?sub_confirmation=1

Official website;
https://www.learningblocks.tv/alphablocks/home

For more, download the official Alphablocks apps;
https://www.learningbl",alphablocks alpha blocks learn to read learn to spell phonics for kids cartoons for kids kids cartoons letter sounds alphabet learn english reading kids learning videos learn the alphabet writing for preschool writing for kindergarten spelling for preschool spelling for kindergarten reading for preschool reading for kindergarten a to z abcde abcdefghijklmnopqrstuvwxyz,Alphablocks,handpicked_educational,Educational,handpicked
hGwG--GZEfw,Walking Water Science Experiments for Kids!!!,Walking Water Science Experiments for Kids with Ryan ToysReview!! Children will learn about how water travel up the paper ...,,Ryan's World,kids science experiments,Educational,auto_labeled
VB3Ea-qOqVg,Nastya and Evelyn at the Urban Air entertainment park,Nastya and Evelyn at the Urban Air entertainment park,Nastya Like Nastya Entertainment Nastya and Evelyn Trampoline park Indoor park Playground Nastya shorts,Like Nastya,handpicked_overstimulating,Overstimulating,handpicked
penDWRAySRs,Unlikely Animal Friends Full Episode Compilation 🐶💗🐱 | @natgeokids,Watch a compilation of three Unlikely Animal Friends full episodes on Nat Geo Kids YouTube! Unlikely Animal Friends features ...,,Nat Geo Kids,kids fast cartoon compilation,Overstimulating,auto_labeled
CaBEdunlaOU,Boo Boo Song + More Nursery Rhymes &amp; Kids Songs | Stay Calm &amp; Feel Better | NuNu Tv,Join Baby NuNu in these fun and caring boo boo song where little accidents get big love! Perfect for teaching toddlers how to stay ...,,NuNu Tv - Nursery Rhymes,nursery rhymes for toddlers,Neutral,auto_labeled
05Vj6rGCauQ,"Videos for Babies and Toddlers - Animal Sounds, First Words, Toddler Speech Learning Exercises","Our videos for babies and toddlers teach animal sounds, first words and encourage baby and toddler speech and language ...",,Ms Rachel - Toddler Learning Videos,baby sensory videos,Neutral,manually_labeled
0ksXoCZukz8,100.000 Subscribers on my channel!!,"Subscribe!

#funny #shorts",vlad shorts kids funny family friendly entertainment sketches fun,Vlad,handpicked_overstimulating,Overstimulating,handpicked
a8zkiPzBjKY,Under the Sea: Baby Sensory Adventure | Fun Animated Movements for Babies &amp; Toddlers,"Welcome to Harper's Sunshine Corner! Where baby sensory experiences come to life through calming music, gentle ...",,Harpers Sunshine Corner,baby sensory videos,Neutral,manually_labeled
